2337,velvet goldmine,{drama},120879,1808,3.35,1442,3.2472,1998,"http://ia.media-imdb.com/images/M/MV5BNTYyMTMxMDc5MF5BMl5BanBnXkFtZTcwMzM0MzU5Ng@@._V1_UY268_CR24,0,182,268_AL_.jpg","In 1984, British journalist Arthur Stuart investigates the career of 1970s glam superstar Brian Slade, who was heavily influenced in his early years by hard-living and rebellious American singer Curt Wild.",Todd Haynes,2h 4min
2340,meet joe black,{romance},119643,297,3.31,5921,3.2795,1998,"http://ia.media-imdb.com/images/M/MV5BMzc3MDYzNTg3NV5BMl5BanBnXkFtZTgwODUwODQxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg","Death, who takes the form of a young man, asks a media mogul to act as a guide to teach him about life on Earth and in the process he falls in love with his guide's daughter.",Martin Brest,2h 58min
2341,dancing at lughnasa,{drama},120643,5332,3.2,313,3.123,1998,"http://ia.media-imdb.com/images/M/MV5BMTQ5NzQ3ODEzNl5BMl5BanBnXkFtZTYwODU2MDc5._V1_UY268_CR2,0,182,268_AL_.jpg",Five unmarried sisters make the most of their simple existence in rural Ireland in the 1930s.,Pat O'Connor,1h 35min
2342,hard core logo,"{comedy,drama}",116488,21589,3.61,262,3.205,1996,"http://ia.media-imdb.com/images/M/MV5BMTYwNzMyMzg1N15BMl5BanBnXkFtZTcwMDQ4OTQyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",Bruce Macdonald follows punk bank Hard Core Logo on a harrowing last-gasp reunion tour throughout Western Canada. As magnetic lead-singer Joe Dick holds the whole magilla together through ...,Bruce McDonald,1h 32min
2344,runaway train,"{action,adventure,drama,thriller}",89941,11893,3.52,1740,3.3663,1985,"http://ia.media-imdb.com/images/M/MV5BMTk2OTg2MDg4MF5BMl5BanBnXkFtZTcwMTE0NzI5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Two escaped convicts and a female railway worker find themselves trapped on a train with no brakes and nobody driving.,Andrey Konchalovskiy,1h 51min
2345,desert bloom,{drama},90934,123056,3.51,260,3.1837,1986,"http://ia.media-imdb.com/images/M/MV5BMTY4MTg0MjY1NF5BMl5BanBnXkFtZTcwNTk4NzAwMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg","The story involves Rose Chismore's youth. She flashes back and remembers her coming-of-age. Her recollections are sometimes less than sweet, particularly those of her troubled and alcoholic...",Eugene Corr,1h 45min
2346,the stepford wives,"{mystery,sci-fi,thriller}",73747,12223,3.27,2391,3.2195,1975,"http://ia.media-imdb.com/images/M/MV5BMTQ2NTQ1Mzc2NF5BMl5BanBnXkFtZTgwMDE2NjAxMDE@._V1_UX182_CR0,0,182,268_AL_.jpg","Joanna Eberhart has come to the quaint little town of Stepford, Connecticut with her family, but soon discovers there lies a sinister truth in the all too perfect behavior of the female residents.",Bryan Forbes,1h 55min
2347,the pope of greenwich village,{drama},87932,32081,3.45,656,3.238,1984,"http://ia.media-imdb.com/images/M/MV5BMTM0Mjg1NTkxM15BMl5BanBnXkFtZTcwODMwODAwMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","Charlie and his troublesome cousin Paulie decide to steal $150000 in order to back a ""sure thing"" race horse that Paulie has inside information on. The aftermath of the robbery gets them ...",Stuart Rosenberg,2h 1min
2348,sid and nancy,{drama},91954,14924,3.55,2478,3.4203,1986,"http://ia.media-imdb.com/images/M/MV5BMjExNjA5NzY4M15BMl5BanBnXkFtZTcwNjQ2NzI5NA@@._V1_UX182_CR0,0,182,268_AL_.jpg","Morbid biographical story of Sid Vicious, bassist with British punk group the Sex Pistols, and his girlfriend Nancy Spungen. When the Sex Pistols break up after their fateful US tour, ...",Alex Cox,1h 52min
2349,mona lisa,"{comedy,thriller}",91538,10002,3.74,1521,3.4857,1986,"http://ia.media-imdb.com/images/M/MV5BODQyNTczZmEtYWIyMC00NGFjLTgwNTktM2JlNjZmZTVmNGFiXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_UX182_CR0,0,182,268_AL_.jpg","George has just been released from prison, and manages to get a job driving a call girl from customer to customer. Initially they don't get on; he doesn't fit in with the high class customers Simone services. Will they ever get on?",Neil Jordan,1h 44min
2351,nights of cabiria,{drama},50783,19426,4.12,1226,3.6613,1957,"http://ia.media-imdb.com/images/M/MV5BMTcwODQxMDg5OV5BMl5BanBnXkFtZTgwNjczMzkwMzE@._V1_UY268_CR3,0,182,268_AL_.jpg",A waifish prostitute wanders the streets of Rome looking for true love but finds only heartbreak.,Federico Fellini,1h 50min
2352,the big chill,"{comedy,drama}",85244,12560,3.72,7297,3.6451,1983,"http://ia.media-imdb.com/images/M/MV5BMTA4MjEyMTk5NzheQTJeQWpwZ15BbWU4MDY1NDA1MTAx._V1_UX182_CR0,0,182,268_AL_.jpg",A group of seven former college friends gather for a weekend reunion at a South Carolina winter house after the funeral of one of their friends.,Lawrence Kasdan,1h 45min
2353,enemy of the state,"{action,thriller}",120660,9798,3.54,16451,3.5147,1998,"http://ia.media-imdb.com/images/M/MV5BMTM4MTU5OTI5MF5BMl5BanBnXkFtZTcwMzczOTgxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",A lawyer becomes a target by a corrupt politician and his NSA goons when he accidentally receives key evidence to a serious politically motivated crime.,Tony Scott,2h 12min
2355,a bug's life,"{adventure,animation,children,comedy}",120623,9487,3.6,22472,3.5787,1998,"http://ia.media-imdb.com/images/M/MV5BMTI5NTc1NjU2NF5BMl5BanBnXkFtZTcwNzkyNDAyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","A misfit ant, looking for ""warriors"" to save his colony from greedy grasshoppers, recruits a group of bugs that turn out to be an inept circus troupe.",John Lasseter,1h 35min
2357,central station,{drama},140888,666,4.09,2536,3.8097,1998,"http://ia.media-imdb.com/images/M/MV5BNzc0NDY2OTc3M15BMl5BanBnXkFtZTcwNjYyNjcxMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg","An emotive journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew.",Walter Salles,1h 53min
2358,savior,"{drama,war}",120070,2042,3.5,129,3.1447,1998,"http://ia.media-imdb.com/images/M/MV5BMTkwNTE1MDUxNF5BMl5BanBnXkFtZTcwNDg1ODEyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",A hardened mercenary in the Foreign Legion begins to find his own humanity when confronted with atrocities during the fighting in Bosnia.,Predrag Antonijevic,1h 43min
2359,waking ned devine,{comedy},166396,10162,3.78,7570,3.7005,1998,"http://ia.media-imdb.com/images/M/MV5BNTQ2NzcyNjA4M15BMl5BanBnXkFtZTgwOTUzNjcxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg","When a lottery winner dies of shock, his fellow townsfolk attempt to claim the money.",Kirk Jones,1h 31min
2360,the celebration,{drama},154420,309,4.11,2495,3.8207,1998,"http://ia.media-imdb.com/images/M/MV5BMjYzMTYwNTIyMV5BMl5BanBnXkFtZTcwOTU2MjM2NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","At Helge's 60th birthday party, some unpleasant family truths are revealed.",Thomas Vinterberg,1h 45min
2361,pink flamingos,{comedy},69089,692,3.31,1244,3.2159,1972,"http://ia.media-imdb.com/images/M/MV5BMTc0OTMzNzAxN15BMl5BanBnXkFtZTYwNDgxMTg4._V1_UX182_CR0,0,182,268_AL_.jpg","Notorious Baltimore criminal and underground figure Divine goes up against a sleazy married couple who make a passionate attempt to humiliate her and seize her tabloid-given title as ""The Filthiest Person Alive"".",John Waters,1h 33min
2363,gojira,"{drama,horror,sci-fi}",47034,1678,3.16,2621,3.1431,1954,"http://ia.media-imdb.com/images/M/MV5BMjAzNTk3MTc2OF5BMl5BanBnXkFtZTgwNzI5MzU5MTE@._V1_UY268_CR2,0,182,268_AL_.jpg","American nuclear weapons testing results in the creation of a seemingly unstoppable, dinosaur-like beast.",Ishirô Honda,1h 36min
2366,king kong,"{action,adventure,fantasy,horror}",24216,244,3.48,7915,3.4372,1933,"http://ia.media-imdb.com/images/M/MV5BODM0MTEyMjQxOF5BMl5BanBnXkFtZTgwNzYwNTk1MjE@._V1._CR8.883331298828125,6.5333404541015625,344,488_UY268_CR3,0,182,268_AL_.jpg",A film crew goes to a tropical island for an exotic location shoot and discovers a colossal giant gorilla who takes a shine to their female blonde star. Then he's captured and brought back to New York City for public exhibition.,Merian C. Cooper,1h 40min
2370,the emerald forest,"{action,adventure,drama}",89087,11532,3.41,983,3.2531,1985,"http://ia.media-imdb.com/images/M/MV5BMTI5NTYzMTI0Ml5BMl5BanBnXkFtZTYwOTMyNTg5._V1_UX182_CR0,0,182,268_AL_.jpg","After the son of engineer Bill Markham is abducted by an aboriginal tribe on the edge of the rain forest, the engineer spends the next 10 years searching for him.",John Boorman,1h 54min
2371,fletch,"{comedy,crime,mystery}",89155,9749,3.42,7244,3.381,1985,"http://ia.media-imdb.com/images/M/MV5BMTQ5ODU5MzU0OV5BMl5BanBnXkFtZTcwNzM1MzI0MQ@@._V1_UY268_CR7,0,182,268_AL_.jpg","Irwin M. ""Fletch"" Fletcher is a newspaper reporter being offered a large sum to off a cancerous millionaire, but is on the run, risking his job, and finding clues when it's clear the man is healthy.",Michael Ritchie,1h 38min
2376,a view to a kill,"{action,adventure,thriller}",90264,707,3.18,3800,3.1631,1985,"http://ia.media-imdb.com/images/M/MV5BMTMwMTYzOTIwM15BMl5BanBnXkFtZTcwODY5MDg0NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",An investigation of a horse-racing scam leads 007 to a mad industrialist who plans to create a worldwide microchip monopoly by destroying California's Silicon Valley.,John Glen,2h 11min
2388,steam: the turkish bath,"{drama,romance}",119248,27104,3.4,172,3.1431,1997,"http://ia.media-imdb.com/images/M/MV5BMTk2ODY4Mjk5NF5BMl5BanBnXkFtZTYwMjI2ODY4._V1_UX182_CR0,0,182,268_AL_.jpg","Francesco and Marta are husband and wife running a small design company in Rome. When Francesco's long forgotten Aunt Anita dies in Istanbul, he travels there to look after the sale of the ...",Ferzan Ozpetek,1h 34min
2390,little voice,{comedy},147004,8545,3.68,2628,3.5198,1998,"http://ia.media-imdb.com/images/M/MV5BMjA1MTE5MTQ3MV5BMl5BanBnXkFtZTYwMjA1OTg4._V1_UY268_CR1,0,182,268_AL_.jpg","The pathetically shy LV lives the life of a recluse listening to her late father's old records in her room and in the process driving her abusive, loud-mouthed mother, Mari Hoff, to ...",Mark Herman,1h 37min
2391,a simple plan,"{crime,drama,thriller}",120324,10223,3.71,7070,3.6343,1998,"http://ia.media-imdb.com/images/M/MV5BMTYwNDc4ODI1MV5BMl5BanBnXkFtZTcwNDY1NTYxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",When three blue collar acquaintances come across millions of dollars in lost cash they make a plan to keep their find from the authorities but find complications and mistrust weaving its way into their plan.,Sam Raimi,2h 1min
2393,star trek: insurrection,"{action,drama,romance,sci-fi}",120844,200,3.19,9539,3.1814,1998,"http://ia.media-imdb.com/images/M/MV5BMjA3NDI5MzQ1OF5BMl5BanBnXkFtZTcwMzcxNDI4OA@@._V1_UX182_CR0,0,182,268_AL_.jpg","When the crew of the Enterprise learn of a Federation conspiracy against the inhabitants of a unique planet, Captain Picard begins an open rebellion.",Jonathan Frakes,1h 43min
2394,the prince of egypt,"{animation,musical}",120794,9837,3.42,7509,3.3823,1998,"http://ia.media-imdb.com/images/M/MV5BMTg0NTQ4MDU4M15BMl5BanBnXkFtZTYwNjk2MjE5._V1_UY268_CR4,0,182,268_AL_.jpg","An Egyptian prince learns of his identity as a Hebrew and, later his destiny to become the chosen deliverer of his people.",Brenda Chapman,1h 39min
2395,rushmore,"{comedy,drama}",128445,11545,3.84,15175,3.7942,1998,"http://ia.media-imdb.com/images/M/MV5BMjE2OTc3OTk2M15BMl5BanBnXkFtZTgwMjg2NjIyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",The extracurricular king of Rushmore preparatory school is put on academic probation.,Wes Anderson,1h 33min
2396,shakespeare in love,"{comedy,drama,romance}",138097,1934,3.83,25664,3.8026,1998,"http://ia.media-imdb.com/images/M/MV5BMTc0ODI2NDk2OV5BMl5BanBnXkFtZTcwNTIzNDQ4OQ@@._V1_UY268_CR1,0,182,268_AL_.jpg","A young Shakespeare, out of ideas and short of cash, meets his ideal woman and is inspired to write one of his most famous plays.",John Madden,2h 3min
2397,mass appeal,{drama},87688,110643,3.32,167,3.1305,1984,"http://ia.media-imdb.com/images/M/MV5BMTUwMDg5OTQ5N15BMl5BanBnXkFtZTYwNzY4Nzg5._V1_UX182_CR0,0,182,268_AL_.jpg",A popular Connecticut priest shields a seminary rebel from the wrath of a stern monsignor.,Glenn Jordan,1h 39min
2398,miracle on 34th street,"{comedy,drama}",39628,11881,3.72,5396,3.6229,1947,"http://ia.media-imdb.com/images/M/MV5BMTcyNDIyMjc0MF5BMl5BanBnXkFtZTcwOTcxNTkzMQ@@._V1_UY268_CR9,0,182,268_AL_.jpg","When a nice old man who claims to be Santa Claus is institutionalized as insane, a young lawyer decides to defend him by arguing in court that he is the real thing.",George Seaton,1h 36min
2401,pale rider,{western},89767,8879,3.73,2760,3.5621,1985,"http://ia.media-imdb.com/images/M/MV5BMjE3NDk1MzI0Nl5BMl5BanBnXkFtZTYwMTQ2NjA5._V1_UY268_CR6,0,182,268_AL_.jpg",A mysterious preacher protects a humble prospector village from a greedy mining company trying to encroach on their land.,Clint Eastwood,1h 55min
2403,first blood,"{action,adventure,drama,thriller}",83944,1368,3.55,5879,3.4844,1982,"http://ia.media-imdb.com/images/M/MV5BNzk5NDc4MDQyNV5BMl5BanBnXkFtZTgwNzg5NTYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg","Former Green Beret John Rambo is pursued into the mountains surrounding a small town by a tyrannical sheriff and his deputies, forcing him to survive using his combat skills.",Ted Kotcheff,1h 33min
2405,the jewel of the nile,"{action,adventure,comedy,romance}",89370,10303,3.14,6800,3.1347,1985,"http://ia.media-imdb.com/images/M/MV5BMTkwNTEyMDE5NV5BMl5BanBnXkFtZTYwNTAyMTU5._V1_UY268_CR2,0,182,268_AL_.jpg","This is the sequel to ""Romancing the Stone"" where Jack and Joan have their yacht and easy life, but are gradually getting bored with each other and this way of life. Joan accepts an ...",Lewis Teague,1h 46min
2406,romancing the stone,"{action,adventure,comedy,romance}",88011,9326,3.47,14724,3.4464,1984,"http://ia.media-imdb.com/images/M/MV5BMjEyMTYyNjcwMV5BMl5BanBnXkFtZTcwOTEyNjQzMQ@@._V1_UY268_CR8,0,182,268_AL_.jpg","A romance writer sets off to Colombia to ransom her kidnapped sister, and soon finds herself in the middle of a dangerous adventure.",Robert Zemeckis,1h 46min
2407,cocoon,"{comedy,sci-fi}",88933,10328,3.28,12109,3.2662,1985,"http://ia.media-imdb.com/images/M/MV5BMTc5MjAzMDYxM15BMl5BanBnXkFtZTcwMjE0OTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg","When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigour.",Ron Howard,1h 57min
2409,rocky ii,"{action,drama}",79817,1367,3.15,6032,3.1427,1979,"http://ia.media-imdb.com/images/M/MV5BNDIwNzgzMTUwN15BMl5BanBnXkFtZTcwMjA0NzE1NA@@._V1_UX182_CR0,0,182,268_AL_.jpg","Rocky struggles in family life after his bout with Apollo Creed, while the embarrassed champ insistently goads him to accept a challenge for a rematch.",Sylvester Stallone,1h 59min
2413,clue,"{comedy,crime,mystery,thriller}",88930,15196,3.47,4941,3.4075,1985,"http://ia.media-imdb.com/images/M/MV5BNTc3NDc1ODYxNl5BMl5BanBnXkFtZTcwMjc5MDMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",Six guests are invited to a strange house and must cooperate with the staff to solve a murder mystery.,Jonathan Lynn,1h 34min
2414,young sherlock holmes,"{action,adventure,children,fantasy,mystery,thriller}",90357,11904,3.37,2761,3.2979,1985,"http://ia.media-imdb.com/images/M/MV5BMjA0NjMyMTg4NV5BMl5BanBnXkFtZTcwMDIwNTAwMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","When assorted people start having inexplicable delusions that lead to their deaths, a teenage Sherlock Holmes decides to investigate.",Barry Levinson,1h 49min
2419,extremities,"{drama,thriller}",91024,44326,3.19,382,3.1241,1986,"http://ia.media-imdb.com/images/M/MV5BMTY4MzczODczMF5BMl5BanBnXkFtZTcwNjY5NTczNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",A woman takes revenge on the man who invades her home and tries to rape her.,Robert M. Young,1h 29min
2420,the karate kid,{drama},87538,1885,3.29,9286,3.2714,1984,"http://ia.media-imdb.com/images/M/MV5BMTkyNjE3MjM2MV5BMl5BanBnXkFtZTYwMzY5ODk4._V1_UY268_CR0,0,182,268_AL_.jpg",A handyman/martial arts master agrees to teach a bullied boy karate and shows him that there is more to the martial art than fighting.,John G. Avildsen,2h 6min
2423,national lampoon's christmas vacation,{comedy},97958,5825,3.6,6524,3.5334,1989,"http://ia.media-imdb.com/images/M/MV5BMTI1OTExNTU4NF5BMl5BanBnXkFtZTcwMzIwMzQyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",The Griswold family's plans for a big family Christmas predictably turn into a big disaster.,Jeremiah S. Chechik,1h 37min
2424,you've got mail,"{comedy,romance}",128853,9489,3.16,12667,3.1555,1998,"http://ia.media-imdb.com/images/M/MV5BMTg0ODM2NDc5MF5BMl5BanBnXkFtZTgwODM2Mzk5MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",Two business rivals hate each other at the office but fall in love over the Internet.,Nora Ephron,1h 59min
2425,the general,{crime},120706,16885,3.6,612,3.2891,1998,"http://ia.media-imdb.com/images/M/MV5BMTkwOTE0NTA0Nl5BMl5BanBnXkFtZTcwNTc1MjgxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","The real-life story of Dublin folk hero and criminal Martin Cahill, who pulled off two daring robberies in Ireland with his team, but attracted unwanted attention from the police, the IRA, the UVF and members of his own team.",John Boorman,2h 4min
2426,the theory of flight,"{comedy,drama,romance}",120861,76857,3.29,172,3.1269,1998,"http://ia.media-imdb.com/images/M/MV5BMTk5MDk2OTMyM15BMl5BanBnXkFtZTcwMjg4MTkzMQ@@._V1_UY268_CR13,0,182,268_AL_.jpg","A dreamer who aspires to human flight is assigned public service after one of his attempts off a public building. This leads him to meeting a young woman, who is dying of motor neuron ...",Paul Greengrass,1h 41min
2427,the thin red line,"{action,drama,war}",120863,8741,3.41,9601,3.3807,1998,"http://ia.media-imdb.com/images/M/MV5BMTk0MjIyNTA1M15BMl5BanBnXkFtZTYwOTM3MzU5._V1_UY268_CR4,0,182,268_AL_.jpg",,Terrence Malick,2h 50min
2430,mighty joe young,"{adventure,children,drama}",41650,39314,3.11,1006,3.1045,1949,"http://ia.media-imdb.com/images/M/MV5BMTQ4MDkxMjk5N15BMl5BanBnXkFtZTgwNzc0MDgyMTE@._V1_UX182_CR0,0,182,268_AL_.jpg","In Africa, the girl Jill Young trades a baby gorilla with two natives and raises the animal. Twelve years later, the talkative and persuasive promoter Max O'Hara organizes a safari to ...",Ernest B. Schoedsack,1h 24min
2431,patch adams,"{comedy,drama}",129290,10312,3.15,7050,3.1436,1998,"http://ia.media-imdb.com/images/M/MV5BMTM0NjM2Mjg4Ml5BMl5BanBnXkFtZTcwMDAxOTMyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg","The true story of a heroic man, Hunter Patch Adams, determined to become a medical doctor because he enjoys helping people. He ventured where no doctor had ventured before, using humour and pathos.",Tom Shadyac,1h 55min
2432,stepmom,{drama},120686,9441,3.28,2387,3.2265,1998,"http://ia.media-imdb.com/images/M/MV5BMTI4ODIzMDYxN15BMl5BanBnXkFtZTcwOTY2NzMyMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","A terminally ill woman has to settle on her former husband's new lover, who will be their children's stepmother.",Chris Columbus,2h 4min
2433,a civil action,{drama},120633,9422,3.35,4235,3.302,1998,"http://ia.media-imdb.com/images/M/MV5BMTQyNTgzNDY3N15BMl5BanBnXkFtZTYwODkzNDc5._V1_UY268_CR1,0,182,268_AL_.jpg","The families of children who died sue two companies for dumping toxic waste: a tort so expensive to prove, the case could bankrupt their lawyer.",Steven Zaillian,1h 55min
2434,down in the delta,{drama},142231,125582,3.52,284,3.192,1998,"http://ia.media-imdb.com/images/M/MV5BNjMwMTgzOTkwNF5BMl5BanBnXkFtZTcwNzQ3NjIyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg",Rosa Lynn sends her druggie daughter Loretta and her children Thomas and Tracy away from the big city to live with their uncle Earl in the ancestral home in rural Mississippi. Earl puts ...,Maya Angelou,1h 52min
2436,tea with mussolini,"{comedy,drama,war}",120857,10368,3.4,1377,3.2733,1999,"http://ia.media-imdb.com/images/M/MV5BMTcyNDQxODUyOF5BMl5BanBnXkFtZTcwNTczMTM3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg","In 1935 a group of elderly British women, whom the Italians have named the Scorpioni, have chosen Italy, specifically Florence, as a place to live to blend their proper British ...",Franco Zeffirelli,1h 57min
2437,wilde,{drama},120514,11365,3.55,814,3.3013,1997,"http://ia.media-imdb.com/images/M/MV5BMzYzNDYwMDM1Nl5BMl5BanBnXkFtZTcwMzMwNjYxMQ@@._V1_UY268_CR0,0,182,268_AL_.jpg","The story of Oscar Wilde, genius, poet, playwright and the First Modern Man. The self-realization of his homosexuality caused Wilde enormous torment as he juggled marriage, fatherhood and ...",Brian Gilbert,1h 58min
2439,affliction,{drama},118564,31662,3.57,1674,3.3938,1997,"http://ia.media-imdb.com/images/M/MV5BMTY0NDc0NDMzN15BMl5BanBnXkFtZTcwOTU0NjcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",A deeply troubled small town cop investigates a suspicious hunting death while events occur that cause him to mentally disintergrate.,Paul Schrader,1h 54min
2440,another day in paradise,{drama},127722,36136,3.19,380,3.124,1998,"http://ia.media-imdb.com/images/M/MV5BMTYwMjA1MTU5OF5BMl5BanBnXkFtZTcwMTA0MTQyMQ@@._V1_UY268_CR10,0,182,268_AL_.jpg","In the hope of a big score, two junkie couples team up to commit various drug robberies which go disastrously wrong leading to dissent, violence and murder.",Larry Clark,1h 41min
2442,hilary and jackie,{drama},150915,46992,3.67,1416,3.4336,1998,"http://ia.media-imdb.com/images/M/MV5BMTIyMTQxNzIzOF5BMl5BanBnXkFtZTcwNzgzMzMyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg","The tragic story of world renowned classic cellist Jacqueline du Pré, as told from the point of view of her sister, flautist Hilary du Pré-Finzi.",Anand Tucker,2h 1min
2443,playing by heart,"{drama,romance}",145734,825,3.55,1279,3.3521,1998,"http://ia.media-imdb.com/images/M/MV5BMjEyNTAzMzQ5NF5BMl5BanBnXkFtZTYwNzA5ODk4._V1_UX182_CR0,0,182,268_AL_.jpg",Eleven articulate people work through affairs of the heart in L.A.,Willard Carroll,2h 1min
2444,24 7: twenty four seven,"{comedy,drama}",120391,22913,3.46,86,3.1275,1997,"http://ia.media-imdb.com/images/M/MV5BODY1NTQzMDQ0M15BMl5BanBnXkFtZTcwMTg5OTUxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg","In a typical English working-class town, the juveniles have nothing more to do than hang around in gangs. One day, Alan Darcy, a highly motivated man with the same kind of youth experience,...",Shane Meadows,1h 36min
2454,the fly,"{horror,mystery,sci-fi}",51622,11815,3.31,3917,3.2671,1958,"http://ia.media-imdb.com/images/M/MV5BMjM2MzgyNTIzMV5BMl5BanBnXkFtZTgwNTg1Mjc1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",A scientist has a horrific accident when he tries to use his newly invented teleportation device.,Kurt Neumann,1h 34min
2455,the fly,"{drama,horror,sci-fi,thriller}",91064,9426,3.39,11438,3.3666,1986,"http://ia.media-imdb.com/images/M/MV5BMTQ5OTgwOTExM15BMl5BanBnXkFtZTcwMTE4ODE5OQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.,David Cronenberg,1h 36min
2457,running scared,"{action,comedy}",91875,15698,3.34,1396,3.2394,1986,"http://ia.media-imdb.com/images/M/MV5BMTYzMDYyNDYwNl5BMl5BanBnXkFtZTcwODM2OTY2NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Two street-wise Chicago cops have to shake off some rust after returning from a Key West vacation to pursue a drug dealer that nearly killed them in the past.,Peter Hyams,1h 47min
2459,the texas chain saw massacre,{horror},72271,30497,3.22,3401,3.1925,1974,"http://ia.media-imdb.com/images/M/MV5BMjA0NDQ2MzMxMF5BMl5BanBnXkFtZTgwODg5MTkzMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",Two siblings visit their grandfather's grave in Texas along with three of their friends and are attacked by a family of cannibalistic psychopaths.,Tobe Hooper,1h 23min
2463,ruthless people,{comedy},91877,12151,3.39,3517,3.3256,1986,"http://ia.media-imdb.com/images/M/MV5BMTk2NjAyOTc4OF5BMl5BanBnXkFtZTcwMjAzMzcyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","A couple, cheated by a vile businessman, kidnap his wife in retaliation, without knowing that their enemy is delighted they did.",Jim Abrahams,1h 33min
2466,belizaire the cajun,{drama},90710,274253,3.4,84,3.1222,1986,"http://ia.media-imdb.com/images/M/MV5BMTExOTAxNDQ0NzheQTJeQWpwZ15BbWU3MDgxNzI1NTE@._V1_UY268_CR43,0,182,268_AL_.jpg",A Cajun man attempts to save his town.,Glen Pitre,1h 43min
2467,the name of the rose,"{crime,drama,mystery,thriller}",91605,192,3.87,5908,3.7584,1986,"http://ia.media-imdb.com/images/M/MV5BNzQ5NjUzNDgzOF5BMl5BanBnXkFtZTcwMTY1NTYyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",An intellectually nonconformist monk investigates a series of mysterious deaths in an isolated abbey.,Jean-Jacques Annaud,2h 10min
2469,peggy sue got married,"{comedy,drama}",91738,10013,3.17,3857,3.1554,1986,"http://ia.media-imdb.com/images/M/MV5BYjg2MzE1MzQtZDY2My00YzU2LThjNmMtODY5YTU5ZDQ2MzAzXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg","Peggy Sue faints at a high school reunion. When she wakes up, she finds herself in her own past, just before she finished school.",Francis Ford Coppola,1h 43min
2470,crocodile dundee,"{adventure,comedy}",90555,9671,3.12,13399,3.1185,1986,"http://ia.media-imdb.com/images/M/MV5BMTg0MTU1MTg4NF5BMl5BanBnXkFtZTgwMDgzNzYxMTE@._V1_UX182_CR0,0,182,268_AL_.jpg",An American reporter goes to the Australian outback to meet an eccentric crocodile poacher and invites him to New York City.,Peter Faiman,1h 37min
2474,the color of money,{drama},90863,11873,3.43,3432,3.3553,1986,"http://ia.media-imdb.com/images/M/MV5BMjE3MDk5NjEyMl5BMl5BanBnXkFtZTcwMTYyMjA0Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg","Fast Eddie Felson teaches a cocky but immensely talented protégé the ropes of pool hustling, which in turn inspires him to make an unlikely comeback.",Martin Scorsese,1h 59min
2475,52 pick-up,"{action,mystery,thriller}",90567,18588,3.14,650,3.1151,1986,"http://ia.media-imdb.com/images/M/MV5BMTIwODMzODc2OF5BMl5BanBnXkFtZTcwNTU3MTc0MQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",A secret fling between a man and his mistress leads to blackmail and murder.,John Frankenheimer,1h 50min
