movieId,title,genres,imdbId,tmdbId,rating,number_of_ratings,weighted_rating
7348,Spartan (2004),Thriller,360009,11169,3.43,981,3.2629
2672,"Thirteenth Floor, The (1999)",Drama|Sci-Fi|Thriller,139809,1090,3.3,4408,3.2628
3816,"Official Story, The (La historia oficial) (1985)",Drama,89276,29263,3.83,289,3.2628
6306,I Am Trying to Break Your Heart (2002),Documentary,327920,14308,3.83,289,3.2628
5799,Exodus (1960),Drama|Romance|War,53804,1941,3.67,402,3.2626
42730,Glory Road (2006),Drama,385726,9918,3.6,484,3.2623
110586,Calvary (2014),Comedy|Drama,2234003,157832,3.73,349,3.2622
5633,Heaven (2002),Drama,246677,10575,3.57,530,3.2621
51091,Black Snake Moan (2006),Drama,462200,7874,3.41,1103,3.2621
1835,City of Angels (1998),Drama|Fantasy|Romance,120632,795,3.29,5830,3.262
26172,Point Blank (1967),Action|Crime|Drama|Thriller,62138,26039,3.69,381,3.262
63808,"Class, The (Entre les murs) (2008)",Drama,1068646,8841,3.69,381,3.262
48412,"Guardian, The (2006)",Action|Adventure|Drama,406816,4643,3.49,714,3.2618
53468,Fido (2006),Comedy|Horror|Thriller,457572,10288,3.55,565,3.2617
93855,God Bless America (2011),Comedy|Drama,1912398,74306,3.63,442,3.2617
4664,Shirley Valentine (1989),Comedy|Romance,98319,18683,3.6,481,3.2616
8724,"Leopard, The (Gattopardo, Il) (1963)",Drama|War,57091,1040,3.87,267,3.2614
82143,Alone in the Wilderness (2004),Documentary,437806,14463,3.87,267,3.2614
1027,Robin Hood: Prince of Thieves (1991),Adventure|Drama,102798,8367,3.28,8700,3.2613
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003),Drama,329388,337,3.71,362,3.2613
4450,Bully (2001),Crime|Drama|Thriller,242193,9517,3.44,908,3.2612
113275,The Hundred-Foot Journey (2014),Comedy|Drama,2980648,228194,3.75,332,3.2612
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,117571,4232,3.27,18201,3.2611
103249,World War Z (2013),Action|Drama|Horror|IMAX,816711,72190,3.34,2056,3.2611
7810,Babylon 5: A Call to Arms (1999),Adventure|Sci-Fi,146455,10916,3.54,581,3.261
8482,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror,37988,16559,3.69,378,3.261
1533,"Promise, The (La promesse) (1996)",Drama,117398,105045,3.75,331,3.2608
2237,Without Limits (1998),Drama,119934,22256,3.65,416,3.2608
4788,Moscow Does Not Believe in Tears (Moskva slezam ne verit) (1979),Drama|Romance,79579,21028,3.77,318,3.2608
963,"Inspector General, The (1949)",Musical,41509,40206,3.55,559,3.2606
25954,Orpheus (Orphée) (1950),Drama|Fantasy|Romance,41719,4558,3.97,228,3.2606
99145,"Impossible, The (Imposible, Lo) (2012)",Drama|Thriller,1649419,80278,3.59,491,3.2606
3808,"Two Women (Ciociara, La) (1960)",Drama|War,54749,24167,3.87,265,3.2604
65133,Blackadder Back & Forth (1999),Comedy,212579,194113,3.76,323,3.2603
103539,The Spectacular Now (2013),Comedy|Drama|Romance,1714206,157386,3.6,475,3.2603
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,40068,3073,3.42,1008,3.2601
6412,Destry Rides Again (1939),Comedy|Western,31225,43828,3.74,336,3.2601
26052,Pickpocket (1959),Crime|Drama,53168,690,3.83,283,3.2601
74282,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987),Children|Drama|Romance,92571,40724,3.89,256,3.2601
108727,Nymphomaniac: Volume I (2013),Drama,1937390,110414,3.6,474,3.26
3936,Phantom of the Opera (1943),Horror|Musical|Thriller,36261,15855,3.52,619,3.2599
4325,"Night, The (Notte, La) (1960)",Drama,54130,41050,3.92,244,3.2599
3917,Hellraiser (1987),Horror,93177,9003,3.32,2652,3.2595
7238,Ashes and Diamonds (Popiól i diament) (1958),Drama|War,52080,5055,3.85,272,3.2595
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,252299,9104,3.49,696,3.2594
1518,Breakdown (1997),Action|Thriller,118771,2163,3.31,3166,3.2593
26163,Don't Look Back (1967),Documentary|Musical,61589,135,3.86,267,3.2593
120466,Chappie (2015),Action|Thriller,1823672,198184,3.44,888,3.2593
4066,I'm Gonna Git You Sucka (1988),Action|Comedy,95348,17006,3.4,1139,3.2592
8191,Anne of the Thousand Days (1969),Drama,64030,22522,3.79,302,3.2592
5440,She Wore a Yellow Ribbon (1949),Western,41866,13909,3.65,408,3.2586
521,Romeo Is Bleeding (1993),Crime|Thriller,107983,2088,3.33,2225,3.2583
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,349903,163,3.28,7307,3.2582
5373,"Cranes Are Flying, The (Letyat zhuravli) (1957)",Drama|Romance|War,50634,38360,3.95,230,3.258
1429,First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996),Action|Adventure|Comedy|Thriller,116704,9404,3.3,3765,3.2578
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,104040,16562,3.36,1556,3.2578
1151,Faust (1994),Animation|Comedy|Thriller,109781,18919,3.67,385,3.2576
4646,Greenfingers (2000),Comedy|Drama,203540,33379,3.65,404,3.2575
86892,The Man from Nowhere (2010),Action|Crime|Thriller,1527788,51608,3.75,322,3.2575
3618,Small Time Crooks (2000),Comedy|Crime,196216,10569,3.33,2184,3.2574
746,Force of Evil (1948),Film-Noir,40366,26744,3.74,328,3.2572
3422,She's Gotta Have It (1986),Comedy|Romance,91939,27995,3.42,973,3.2572
39427,Stay (2005),Thriller,371257,8066,3.48,710,3.2571
5237,Taps (1981),Drama,83169,10627,3.46,779,3.257
5279,Impromptu (1991),Comedy|Romance,102103,17990,3.73,334,3.2569
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,105839,10618,3.66,392,3.2569
3251,Agnes of God (1985),Drama|Mystery,88683,24735,3.37,1394,3.2568
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,94980,36724,3.75,320,3.2567
74508,Persuasion (2007),Drama|Romance,844330,13949,3.89,249,3.2566
4212,Death on the Nile (1978),Crime|Mystery,77413,4192,3.51,622,3.2565
5187,Hopscotch (1980),Comedy,80889,32030,3.75,319,3.2564
55031,"Evening with Kevin Smith, An (2002)",Comedy|Documentary,346952,14348,3.75,319,3.2564
8796,"Funny Thing Happened on the Way to the Forum, A (1966)",Comedy|Musical,60438,17768,3.62,433,3.2563
134170,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,3472226,251516,3.6,458,3.2563
2518,Night Shift (1982),Comedy,84412,14742,3.33,2131,3.2562
26151,Au Hasard Balthazar (1966),Crime|Drama,60138,20108,3.82,279,3.2562
53953,1408 (2007),Drama|Horror|Thriller,450385,3021,3.31,2926,3.2562
101962,Wolf Children (Okami kodomo no ame to yuki) (2012),Animation|Fantasy,2140203,110420,3.88,252,3.2561
5994,Nicholas Nickleby (2002),Drama|Romance,309912,29339,3.59,470,3.2559
7759,Nostalghia (1983),Drama,86022,1394,3.86,260,3.2559
1925,Wings (1927),Action|Drama|Romance|War,18578,28966,3.72,338,3.2558
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,237993,10989,3.58,484,3.2558
449,Fear of a Black Hat (1994),Comedy,106880,20239,3.48,699,3.2557
5073,"Son's Room, The (Stanza del figlio, La) (2001)",Drama,208990,11447,3.62,430,3.2556
709,Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,95776,12233,3.31,2859,3.2553
6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime,236027,10180,3.8,287,3.2552
6944,Father of the Bride (1991),Comedy,101862,11846,3.31,2855,3.2552
67508,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller,765432,6968,3.65,396,3.2552
118700,Selma (2014),Drama,1020072,273895,3.63,417,3.2552
40826,Rent (2005),Drama|Musical|Romance,294870,1833,3.42,947,3.2551
2297,What Dreams May Come (1998),Adventure|Drama|Fantasy|Romance,120889,12159,3.29,4468,3.255
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance,191636,48217,3.69,359,3.255
4194,I Know Where I'm Going! (1945),Drama|Romance|War,37800,56137,3.9,242,3.255
3645,Cleo from 5 to 7 (Cléo de 5 à 7) (1962),Drama,55852,499,3.82,276,3.2549
2734,"Mosquito Coast, The (1986)",Adventure|Drama|Thriller,91557,11120,3.31,2827,3.2548
8264,Grey Gardens (1975),Documentary,73076,17346,3.8,286,3.2548
1755,Shooting Fish (1997),Comedy|Romance,120122,25719,3.49,661,3.2545
218,Boys on the Side (1995),Comedy|Drama,112571,9382,3.29,4371,3.2544
7107,Foul Play (1978),Comedy|Thriller,77578,15659,3.57,493,3.2544
81158,Restrepo (2010),Documentary|War,1559549,39312,3.7,349,3.2544
1546,Schizopolis (1996),Comedy,117561,16375,3.62,425,3.2543
5867,Thief (1981),Crime|Drama|Thriller,83190,11524,3.63,413,3.2541
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,1007028,10358,3.32,2357,3.2541
6989,Gorky Park (1983),Crime|Drama|Thriller,85615,8289,3.52,582,3.2538
2106,Swing Kids (1993),Drama|War,108265,10419,3.35,1609,3.2537
2746,Little Shop of Horrors (1986),Comedy|Horror|Musical,91419,10776,3.27,9524,3.2537
1056,Jude (1996),Drama,116722,25147,3.46,750,3.2536
4916,Midway (1976),Drama|War,74899,11422,3.54,539,3.2534
48872,13 Tzameti (2005),Film-Noir|Thriller,475169,6077,3.73,324,3.2533
2370,"Emerald Forest, The (1985)",Action|Adventure|Drama,89087,11532,3.41,983,3.2531
5016,"Shipping News, The (2001)",Drama,120824,6440,3.36,1443,3.2531
5450,Lovely & Amazing (2001),Comedy|Drama|Romance,258273,50035,3.49,651,3.2531
2012,Back to the Future Part III (1990),Adventure|Comedy|Sci-Fi|Western,99088,196,3.26,21951,3.253
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,458525,2080,3.29,4169,3.253
4183,"Unbelievable Truth, The (1989)",Comedy|Drama,100842,38545,3.85,258,3.2529
2622,William Shakespeare's A Midsummer Night's Dream (1999),Comedy|Fantasy,140379,10210,3.29,4132,3.2528
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,24852,25898,3.58,470,3.2527
80586,Flipped (2010),Comedy|Drama|Romance,817177,43949,3.81,276,3.2527
8371,"Chronicles of Riddick, The (2004)",Action|Sci-Fi|Thriller,296572,2789,3.29,4109,3.2526
3513,Rules of Engagement (2000),Drama|Thriller,160797,10479,3.31,2669,3.2525
6178,"Patch of Blue, A (1965)",Drama|Romance,59573,33364,3.89,241,3.2525
142488,Spotlight (2015),Thriller,1895587,314365,4.04,195,3.2525
242,Farinelli: il castrato (1994),Drama|Musical,109771,10954,3.39,1109,3.252
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,283832,1958,3.42,910,3.2519
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance,269389,10978,3.57,481,3.2519
33672,Lords of Dogtown (2005),Action|Comedy|Drama,355702,9787,3.5,617,3.2519
101895,42 (2013),Drama,453562,109410,3.68,357,3.2518
1337,"Body Snatcher, The (1945)",Drama|Horror|Thriller,37549,30346,3.47,699,3.2516
3524,Arthur (1981),Comedy|Romance,82031,13665,3.3,3137,3.2514
4404,Faust (1926),Drama|Fantasy|Horror,16847,10728,3.77,294,3.2514
69640,Public Enemies (2009),Crime|Drama|Thriller,1152836,11322,3.34,1721,3.2514
50011,"Bothersome Man, The (Brysomme mannen, Den) (2006)",Comedy|Drama|Fantasy|Mystery,808185,13318,3.82,268,3.2513
58351,City of Men (Cidade dos Homens) (2007),Drama,870090,7343,3.71,332,3.2512
8404,"Hound of the Baskervilles, The (1939)",Crime|Mystery|Thriller,31448,27118,3.67,363,3.251
8880,Mask (1985),Drama,89560,11177,3.35,1528,3.2507
31804,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,403358,3040,3.37,1273,3.2507
138702,Feast (2014),Animation|Children|Comedy|Drama|Romance,3689498,293299,4.01,200,3.2507
1378,Young Guns (1988),Action|Comedy|Western,96487,11967,3.27,7816,3.2506
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance,204709,46991,3.65,380,3.2506
7346,"Girl Next Door, The (2004)",Comedy|Romance,265208,10591,3.31,2557,3.2506
61026,Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War,425637,12289,3.65,380,3.2506
467,Live Nude Girls (1995),Comedy,113674,26271,3.44,800,3.2505
3221,"Draughtsman's Contract, The (1982)",Drama,83851,10831,3.61,421,3.2503
112804,I Origins (2014),Drama|Sci-Fi,2884206,244267,3.65,379,3.2503
7459,Carandiru (2003),Crime|Drama,293007,8440,3.71,329,3.2502
33649,Saving Face (2004),Comedy|Drama|Romance,384504,19316,3.73,315,3.2501
42094,"Spirit of the Beehive, The (Espíritu de la colmena, El) (1973)",Drama|Horror|Mystery,70040,4495,3.85,252,3.2501
2867,Fright Night (1985),Comedy|Horror|Thriller,89175,11797,3.32,2149,3.2498
56563,Helvetica (2007),Documentary,847817,13348,3.7,335,3.2497
685,It's My Party (1996),Drama,113443,33245,3.52,557,3.2495
111659,Maleficent (2014),Action|Adventure|Children|IMAX,1587310,102651,3.38,1153,3.2494
4429,Moby Dick (1956),Drama,49513,10339,3.59,441,3.2492
129354,Focus (2015),Comedy|Crime|Drama|Romance,2381941,256591,3.49,624,3.2492
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,112442,9737,3.26,13796,3.2491
30848,"Love Song for Bobby Long, A (2004)",Drama,369672,9953,3.58,454,3.2491
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,386117,16523,3.35,1488,3.2491
73587,Soul Kitchen (2009),Comedy,1244668,31175,3.71,326,3.2491
1859,Taste of Cherry (Ta'm e guilass) (1997),Drama,120265,30020,3.63,394,3.249
27850,"Yes Men, The (2003)",Documentary,379593,3396,3.61,416,3.249
7020,Proof (1991),Comedy|Drama|Romance,102721,14904,3.66,365,3.2489
60040,"Incredible Hulk, The (2008)",Action|Sci-Fi,800080,1724,3.29,3652,3.2489
3813,Interiors (1978),Drama,77742,15867,3.51,574,3.2488
38095,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama,456912,11344,3.82,262,3.2486
79592,"Other Guys, The (2010)",Action|Comedy,1386588,27581,3.36,1345,3.2486
2621,Xiu Xiu: The Sent-Down Girl (Tian yu) (1998),Drama,115005,33194,3.59,438,3.2485
4945,"Enforcer, The (1976)",Crime,74483,10649,3.48,646,3.2485
47997,Idiocracy (2006),Adventure|Comedy|Sci-Fi|Thriller,387808,7512,3.31,2432,3.2485
91233,Lifted (2006),Animation|Comedy|Sci-Fi,945571,13060,3.89,233,3.2484
2697,My Son the Fanatic (1997),Comedy|Drama|Romance,119743,55955,3.62,402,3.2483
4932,Dressed to Kill (1980),Mystery|Thriller,80661,11033,3.47,674,3.2483
4658,Santa Sangre (1989),Drama|Horror|Mystery|Thriller,98253,19236,3.64,381,3.2482
26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,101258,18311,3.77,286,3.2481
74795,Green Zone (2010),Action|Drama|Thriller|War,947810,22972,3.39,1052,3.2481
5516,Read My Lips (Sur mes lèvres) (2001),Crime|Drama|Thriller,274117,6173,3.7,330,3.248
5847,Ragtime (1981),Drama,82970,25566,3.65,371,3.248
102666,Ivan Vasilievich: Back to the Future (Ivan Vasilievich menyaet professiyu) (1973),Adventure|Comedy,70233,20803,4.02,193,3.2479
26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi,81874,64353,3.65,370,3.2477
93790,Detachment (2011),Drama,1683526,74308,3.86,243,3.2477
96281,ParaNorman (2012),Adventure|Animation|Comedy,1623288,77174,3.5,590,3.2477
6945,My Architect: A Son's Journey (2003),Documentary,373175,50314,3.87,239,3.2476
95313,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy,455565,13932,3.84,251,3.2476
49130,"Good Year, A (2006)",Comedy|Drama|Romance,401445,9726,3.48,639,3.2475
5502,Signs (2002),Horror|Sci-Fi|Thriller,286106,2675,3.26,11745,3.2474
3823,Wonderland (1999),Drama,171865,32640,3.6,421,3.2473
2337,Velvet Goldmine (1998),Drama,120879,1808,3.35,1442,3.2472
2633,"Mummy, The (1932)",Horror|Romance,23245,15849,3.32,2022,3.2468
37475,"Unfinished Life, An (2005)",Drama,350261,1947,3.59,431,3.2468
95377,One Man Band (2005),Animation|Comedy|Musical,479113,13933,3.91,223,3.2468
7324,Hidalgo (2004),Adventure|Drama,317648,2023,3.33,1776,3.2467
27033,"Kingdom II, The (Riget II) (1997)",Drama|Horror|Mystery,127392,22140,3.95,210,3.2466
58191,Taxi to the Dark Side (2007),Documentary,854678,13362,3.8,267,3.2466
3281,"Brandon Teena Story, The (1998)",Documentary,144801,113096,3.66,357,3.2465
97866,"Imposter, The (2012)",Documentary,1966604,84287,3.73,305,3.2464
390,Faster Pussycat! Kill! Kill! (1965),Action|Crime|Drama,59170,315,3.42,848,3.2462
6990,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama,79240,11583,3.62,394,3.2462
26485,Rumble Fish (1983),Drama,86216,232,3.61,405,3.2462
7647,Noises Off... (1992),Comedy,105017,26670,3.71,317,3.246
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,120913,7450,3.27,6108,3.2459
69712,My Sister's Keeper (2009),Drama,1078588,10024,3.56,468,3.2459
4082,Barfly (1987),Comedy|Drama|Romance,92618,10937,3.43,798,3.2458
4186,"Fortune Cookie, The (1966)",Comedy|Drama|Romance,60424,1888,3.61,403,3.2457
5007,Topkapi (1964),Adventure|Comedy|Thriller,58672,5052,3.67,345,3.2454
140715,Straight Outta Compton (2015),Drama,1398426,277216,3.75,290,3.2453
6466,Mississippi Masala (1991),Drama|Romance,102456,41791,3.58,437,3.2452
46967,Scoop (2006),Comedy|Fantasy|Mystery,457513,512,3.4,945,3.2452
26064,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",Drama|Thriller,54460,31589,3.91,220,3.2451
216,Billy Madison (1995),Comedy,112508,11017,3.26,9688,3.2449
2669,Pork Chop Hill (1959),War,53183,37305,3.53,512,3.2449
4443,Outland (1981),Action|Sci-Fi|Thriller,82869,10540,3.38,1081,3.2449
38798,In Her Shoes (2005),Comedy|Drama,388125,11931,3.36,1268,3.2449
108709,Generation Kill (2008),Drama|War,995832,54102,3.99,196,3.2449
999,2 Days in the Valley (1996),Crime|Film-Noir,115438,9401,3.29,3224,3.2448
3417,"Crimson Pirate, The (1952)",Adventure|Comedy,44517,11570,3.62,389,3.2448
4533,"Return of the Living Dead, The (1985)",Comedy|Horror|Sci-Fi,89907,10925,3.37,1164,3.2447
55274,Elizabeth: The Golden Age (2007),Drama,414055,4517,3.45,706,3.2442
1589,Cop Land (1997),Action|Crime|Drama|Thriller,118887,2142,3.27,5614,3.2441
60293,"Wackness, The (2008)",Comedy|Drama|Romance,1082886,13990,3.55,474,3.244
372,Reality Bites (1994),Comedy|Drama|Romance,110950,2788,3.26,8984,3.2439
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance,97322,10875,3.32,1904,3.2439
27871,Something the Lord Made (2004),Drama,386792,20544,3.88,228,3.2439
92507,Safe House (2012),Action|Crime|Mystery|Thriller,1599348,59961,3.45,704,3.2439
62376,City of Ember (2008),Adventure|Children|Sci-Fi,970411,13600,3.41,871,3.2437
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,162866,10387,3.62,384,3.2435
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,92263,11471,3.72,303,3.2433
2073,Fandango (1985),Comedy,89126,20348,3.47,635,3.243
7060,Jesus Christ Superstar (1973),Drama|Musical,70239,12545,3.4,917,3.2429
7944,"Night of the Iguana, The (1964)",Drama|Thriller,58404,14703,3.81,254,3.2429
269,My Crazy Life (Mi vida loca) (1993),Drama,107566,32325,3.48,607,3.2428
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,74102,5879,3.45,694,3.2427
1068,Crossfire (1947),Crime|Film-Noir,39286,28120,3.66,344,3.2425
4000,"Bounty, The (1984)",Adventure|Drama,86993,2669,3.47,631,3.2425
42418,"New World, The (2005)",Adventure|Drama|Romance,402399,11400,3.39,974,3.2425
69134,Antichrist (2009),Drama|Fantasy,870984,17609,3.38,1045,3.2425
4062,Mystic Pizza (1988),Comedy|Drama|Romance,95690,11191,3.31,2121,3.2424
31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,348121,8953,3.45,691,3.2424
3329,"Year My Voice Broke, The (1987)",Drama,94347,19958,3.85,236,3.2423
4769,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary,248912,58062,3.84,240,3.2423
103042,Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,770828,49521,3.31,2115,3.2422
3188,"Life and Times of Hank Greenberg, The (1998)",Documentary,208261,41276,3.68,327,3.2421
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,237572,5955,3.33,1628,3.2421
74677,"Yes Men Fix the World, The (2009)",Documentary,1352852,18489,3.81,252,3.242
5649,Horror of Dracula (Dracula) (1958),Horror,51554,11868,3.43,759,3.2418
7826,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller,39808,40092,3.69,319,3.2418
27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama,373861,1114,3.75,281,3.2417
3304,Blue Collar (1978),Crime|Drama,77248,14839,3.69,318,3.2415
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,87175,24099,3.35,1313,3.2414
5054,Brainstorm (1983),Sci-Fi|Thriller,85271,15050,3.46,652,3.2414
1437,"Cement Garden, The (1993)",Drama,106535,14832,3.67,332,3.2412
88405,Friends with Benefits (2011),Comedy|Romance,1632708,50544,3.35,1308,3.2412
5169,Scarlet Street (1945),Film-Noir,38057,17058,3.79,259,3.2411
3565,Where the Heart Is (2000),Comedy|Drama,198021,10564,3.31,2057,3.2409
4506,Frantic (1988),Crime|Mystery|Thriller,95174,10675,3.37,1098,3.2408
6230,Bang the Drum Slowly (1973),Drama,69765,42459,3.68,323,3.2408
6288,Better Luck Tomorrow (2002),Crime|Drama,280477,14290,3.52,507,3.2406
6031,Imitation of Life (1959),Drama|Romance,52918,34148,3.69,315,3.2405
80185,GasLand (2010),Documentary,1558250,40663,3.75,278,3.2405
1450,Prisoner of the Mountains (Kavkazsky plennik) (1996),War,116754,55936,3.73,289,3.2404
8117,In China They Eat Dogs (I Kina spiser de hunde) (1999),Action|Comedy,180748,250,3.66,337,3.2403
42217,Late Spring (Banshun) (1949),Drama,41154,20530,3.94,202,3.2402
4605,How to Get Ahead in Advertising (1989),Comedy|Fantasy,97531,14776,3.57,428,3.2401
2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,119843,39780,3.4,882,3.24
7136,Stolen Kisses (Baisers volés) (1968),Comedy|Drama|Romance,62695,255,3.85,231,3.2398
43936,16 Blocks (2006),Crime|Thriller,450232,2207,3.31,2006,3.2398
2331,Living Out Loud (1998),Comedy|Drama|Romance,120722,46889,3.35,1277,3.2397
57528,Rambo (Rambo 4) (2008),Action|Drama|Thriller|War,462499,7555,3.32,1754,3.2397
96728,"Master, The (2012)",Drama,1560747,68722,3.43,740,3.2397
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,74851,991,3.35,1272,3.2395
2457,Running Scared (1986),Action|Comedy,91875,15698,3.34,1396,3.2394
81782,Unstoppable (2010),Action|Drama|Thriller,477080,44048,3.39,933,3.2394
2493,"Harmonists, The (1997)",Drama,128133,9524,3.75,275,3.2393
2889,"Mystery, Alaska (1999)",Comedy|Drama,134618,15198,3.31,1984,3.2393
6237,"Glenn Miller Story, The (1953)",Drama,47030,17729,3.67,326,3.2393
6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,118926,20689,3.63,359,3.2392
99917,Upstream Color (2013),Romance|Sci-Fi|Thriller,2084989,145197,3.63,359,3.2392
3055,Felicia's Journey (1999),Thriller,165773,47692,3.46,635,3.2391
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,82934,11027,3.37,1071,3.2391
1412,Some Mother's Son (1996),Drama,117690,58102,3.73,285,3.2389
4806,"Shop on Main Street, The (Obchod na korze) (1965)",Drama,59527,25905,3.96,194,3.2388
72605,Brothers (2009),Drama|Thriller|War,765010,7445,3.49,557,3.2388
5826,Rio Grande (1950),Romance|Western,42895,11617,3.6,387,3.2387
81,Things to Do in Denver When You're Dead (1995),Crime|Drama|Romance,114660,400,3.28,3373,3.2386
7832,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery,37365,14594,3.87,221,3.2385
32582,"Wild Parrots of Telegraph Hill, The (2003)",Documentary,424565,17592,3.75,273,3.2385
87308,Jane Eyre (2006),Drama|Romance,780362,15533,3.84,232,3.2384
96832,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi,2076220,103328,3.68,316,3.2384
4299,"Knight's Tale, A (2001)",Action|Comedy|Romance,183790,9476,3.26,6416,3.2383
58376,Zeitgeist: The Movie (2007),Documentary|War,1166827,13016,3.51,513,3.2383
3241,"Cup, The (Phörpa) (1999)",Comedy,201840,14521,3.62,365,3.2382
341,Double Happiness (1994),Drama,109655,60855,3.58,407,3.2381
2347,"Pope of Greenwich Village, The (1984)",Drama,87932,32081,3.45,656,3.238
58154,"Other Boleyn Girl, The (2008)",Drama|Romance,467200,12184,3.39,915,3.238
7786,Genghis Blues (1999),Documentary,187859,28030,3.94,198,3.2379
7705,Pat and Mike (1952),Comedy|Romance,45012,33575,3.76,266,3.2378
26122,Onibaba (1964),Drama|Horror|War,58430,3763,3.85,227,3.2378
49651,Rocky Balboa (2006),Action|Drama,479143,1246,3.33,1506,3.2378
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Drama,67372,11316,3.69,307,3.2377
2143,Legend (1985),Adventure|Fantasy|Romance,89469,11976,3.28,3272,3.2376
5293,Changing Lanes (2002),Drama|Thriller,264472,1537,3.29,2650,3.2376
80860,Life as We Know It (2010),Comedy|Romance,1055292,38408,3.51,509,3.2376
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,267287,10881,3.46,623,3.2375
3550,"Hunger, The (1983)",Horror,85701,11654,3.37,1044,3.2374
70862,It Might Get Loud (2008),Documentary,1229360,22492,3.76,265,3.2374
4711,Theremin: An Electronic Odyssey (1993),Documentary,108323,70042,3.78,255,3.2373
7377,"United States of Leland, The (2003)",Crime|Drama,301976,13573,3.58,404,3.2373
26694,Ju Dou (1990),Drama,99902,41821,3.85,226,3.2373
6337,Owning Mahowny (2003),Crime|Drama|Thriller,285861,15394,3.49,547,3.2372
6125,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical,84648,59533,3.69,305,3.237
7489,"Nasty Girl, The (schreckliche Mädchen, Das) (1990)",Comedy|Drama,100557,4339,3.84,229,3.237
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama,46521,12548,3.82,237,3.237
78218,Unthinkable (2010),Drama|Thriller,914863,38199,3.5,525,3.237
93498,Game Change (2012),Drama,1848902,91010,3.71,292,3.237
2089,"Rescuers Down Under, The (1990)",Adventure|Animation|Children,100477,11135,3.29,2594,3.2368
2116,"Lord of the Rings, The (1978)",Adventure|Animation|Children|Fantasy,77869,123,3.26,5918,3.2367
